day,houseID,infectedHumans,x,y,has_ITN
74,16,10,80.36,58.77,0
74,17,2,82.07,83.66,1
74,18,4,88.90,46.27,1
74,19,5,32.77,89.44,1
74,20,12,86.27,46.87,1
74,21,6,23.32,45.94,0
74,22,4,89.58,37.42,0
74,23,8,8.70,77.59,1
74,24,1,81.32,78.97,1
74,25,7,91.19,61.88,1
74,26,10,68.18,42.24,0
74,27,9,63.91,24.31,1
74,28,3,91.37,13.21,1
74,29,14,14.54,45.97,0
74,30,5,67.39,32.25,1
74,31,15,17.83,55.57,0
74,32,0,92.11,45.15,1
74,33,4,82.71,53.85,1
74,34,19,49.07,35.17,0
74,35,4,69.50,26.36,1
74,36,15,87.58,94.54,0
74,37,7,64.42,58.45,1
74,38,4,24.93,49.82,1
74,39,22,31.70,64.36,0
74,40,5,27.92,31.75,1
74,41,1,71.00,49.58,1
74,42,4,60.02,41.69,1
74,43,3,86.46,24.40,1
74,44,10,90.49,73.47,0
74,45,9,73.50,42.98,1
74,46,3,18.38,30.55,1
74,47,3,5.49,94.98,0
74,48,3,16.92,19.91,1
74,49,34,41.55,51.61,0
74,50,1,12.15,79.53,1
74,51,5,15.00,50.53,1
74,52,9,73.42,10.55,1
74,53,7,76.99,97.01,1
74,54,3,34.41,87.50,1
74,55,8,26.99,61.00,1
74,56,10,45.93,79.38,0
74,57,21,59.42,84.87,0
74,58,7,31.36,1.79,0
74,59,2,53.11,43.34,1
74,60,5,39.23,55.49,1
74,61,18,57.10,70.49,0
74,62,28,24.55,43.91,0
74,63,32,33.70,20.90,0
74,64,17,67.25,55.31,0
74,65,6,74.27,82.30,1
74,66,3,24.27,28.24,1
74,67,7,4.82,87.66,0
74,68,15,80.35,19.01,0
74,69,2,75.79,72.13,1
74,70,11,22.85,11.36,0
74,71,7,49.42,68.46,1
74,72,3,26.53,93.01,1
74,73,7,14.19,26.72,1
74,74,9,98.85,93.97,0
74,75,9,71.02,68.24,0
74,76,15,4.19,92.51,0
74,77,6,16.74,97.33,0
74,78,4,14.16,77.69,1
74,79,25,13.38,53.48,0
74,80,29,55.93,76.33,0
74,81,5,53.96,25.75,1
74,82,3,22.48,52.28,1
74,83,21,34.92,66.47,0
74,84,12,68.25,65.32,0
74,85,4,56.90,36.35,1
74,86,11,27.84,40.54,1
74,87,4,27.03,57.28,1
74,88,2,13.88,71.45,1
74,89,3,19.73,84.82,1
74,90,6,97.72,40.75,1
74,91,8,87.06,94.71,1
74,92,5,44.86,17.19,1
74,93,9,95.68,52.11,0
74,94,9,73.21,20.36,1
74,95,10,44.71,77.25,0
74,96,7,84.45,5.10,1
74,97,18,16.70,32.13,0
74,98,3,46.29,46.01,1
74,99,7,53.56,65.74,1
75,0,6,67.90,83.54,1
75,1,16,26.24,29.21,0
75,2,4,92.49,52.86,1
75,3,5,59.45,53.50,1
75,4,8,78.29,37.25,0
75,5,34,43.59,67.12,0
75,6,1,61.11,18.73,1
75,7,7,24.90,31.74,1
75,8,4,62.61,95.70,1
75,9,3,43.17,29.69,1
75,10,3,57.43,97.59,1
75,11,4,99.07,23.83,1
75,12,8,91.48,16.32,1
75,13,4,40.17,75.77,0
75,14,3,1.39,54.06,1
75,15,5,82.90,97.65,0
75,16,9,80.36,58.77,0
75,17,2,82.07,83.66,1
75,18,5,88.90,46.27,1
75,19,5,32.77,89.44,1
75,20,12,86.27,46.87,1
75,21,6,23.32,45.94,0
75,22,4,89.58,37.42,0
75,23,9,8.70,77.59,1
75,24,1,81.32,78.97,1
75,25,7,91.19,61.88,1
75,26,10,68.18,42.24,0
75,27,9,63.91,24.31,1
75,28,3,91.37,13.21,1
75,29,13,14.54,45.97,0
75,30,5,67.39,32.25,1
75,31,14,17.83,55.57,0
75,32,0,92.11,45.15,1
75,33,5,82.71,53.85,1
75,34,19,49.07,35.17,0
75,35,4,69.50,26.36,1
75,36,16,87.58,94.54,0
75,37,7,64.42,58.45,1
75,38,4,24.93,49.82,1
75,39,20,31.70,64.36,0
75,40,5,27.92,31.75,1
75,41,1,71.00,49.58,1
75,42,4,60.02,41.69,1
75,43,2,86.46,24.40,1
75,44,10,90.49,73.47,0
75,45,9,73.50,42.98,1
75,46,3,18.38,30.55,1
75,47,3,5.49,94.98,0
75,48,2,16.92,19.91,1
75,49,34,41.55,51.61,0
75,50,1,12.15,79.53,1
75,51,4,15.00,50.53,1
75,52,9,73.42,10.55,1
75,53,7,76.99,97.01,1
75,54,4,34.41,87.50,1
75,55,8,26.99,61.00,1
75,56,10,45.93,79.38,0
75,57,21,59.42,84.87,0
75,58,8,31.36,1.79,0
75,59,2,53.11,43.34,1
75,60,4,39.23,55.49,1
75,61,17,57.10,70.49,0
75,62,28,24.55,43.91,0
75,63,32,33.70,20.90,0
75,64,17,67.25,55.31,0
75,65,6,74.27,82.30,1
75,66,3,24.27,28.24,1
75,67,6,4.82,87.66,0
75,68,14,80.35,19.01,0
75,69,2,75.79,72.13,1
75,70,11,22.85,11.36,0
75,71,5,49.42,68.46,1
75,72,3,26.53,93.01,1
75,73,6,14.19,26.72,1
75,74,9,98.85,93.97,0
75,75,9,71.02,68.24,0
75,76,13,4.19,92.51,0
75,77,5,16.74,97.33,0
75,78,3,14.16,77.69,1
75,79,25,13.38,53.48,0
75,80,29,55.93,76.33,0
75,81,4,53.96,25.75,1
75,82,3,22.48,52.28,1
75,83,21,34.92,66.47,0
75,84,12,68.25,65.32,0
75,85,4,56.90,36.35,1
75,86,10,27.84,40.54,1
75,87,4,27.03,57.28,1
75,88,2,13.88,71.45,1
75,89,3,19.73,84.82,1
75,90,6,97.72,40.75,1
75,91,8,87.06,94.71,1
75,92,5,44.86,17.19,1
75,93,9,95.68,52.11,0
75,94,9,73.21,20.36,1
75,95,9,44.71,77.25,0
75,96,6,84.45,5.10,1
75,97,17,16.70,32.13,0
75,98,2,46.29,46.01,1
75,99,7,53.56,65.74,1
76,0,6,67.90,83.54,1
76,1,15,26.24,29.21,0
76,2,3,92.49,52.86,1
76,3,5,59.45,53.50,1
76,4,8,78.29,37.25,0
76,5,34,43.59,67.12,0
76,6,1,61.11,18.73,1
76,7,7,24.90,31.74,1
76,8,3,62.61,95.70,1
76,9,3,43.17,29.69,1
76,10,3,57.43,97.59,1
76,11,4,99.07,23.83,1
76,12,8,91.48,16.32,1
76,13,4,40.17,75.77,0
76,14,3,1.39,54.06,1
76,15,5,82.90,97.65,0
76,16,7,80.36,58.77,0
76,17,2,82.07,83.66,1
76,18,5,88.90,46.27,1
76,19,5,32.77,89.44,1
76,20,12,86.27,46.87,1
76,21,6,23.32,45.94,0
76,22,4,89.58,37.42,0
76,23,8,8.70,77.59,1
76,24,1,81.32,78.97,1
76,25,7,91.19,61.88,1
76,26,10,68.18,42.24,0
76,27,9,63.91,24.31,1
76,28,3,91.37,13.21,1
76,29,11,14.54,45.97,0
76,30,5,67.39,32.25,1
76,31,13,17.83,55.57,0
76,32,0,92.11,45.15,1
76,33,5,82.71,53.85,1
76,34,18,49.07,35.17,0
76,35,4,69.50,26.36,1
76,36,16,87.58,94.54,0
76,37,7,64.42,58.45,1
76,38,4,24.93,49.82,1
76,39,19,31.70,64.36,0
76,40,4,27.92,31.75,1
76,41,1,71.00,49.58,1
76,42,4,60.02,41.69,1
76,43,2,86.46,24.40,1
76,44,10,90.49,73.47,0
76,45,9,73.50,42.98,1
76,46,3,18.38,30.55,1
76,47,3,5.49,94.98,0
76,48,2,16.92,19.91,1
76,49,29,41.55,51.61,0
76,50,1,12.15,79.53,1
76,51,4,15.00,50.53,1
76,52,9,73.42,10.55,1
76,53,6,76.99,97.01,1
76,54,4,34.41,87.50,1
76,55,7,26.99,61.00,1
76,56,10,45.93,79.38,0
76,57,21,59.42,84.87,0
76,58,7,31.36,1.79,0
76,59,2,53.11,43.34,1
76,60,4,39.23,55.49,1
76,61,16,57.10,70.49,0
76,62,28,24.55,43.91,0
76,63,31,33.70,20.90,0
76,64,17,67.25,55.31,0
76,65,6,74.27,82.30,1
76,66,3,24.27,28.24,1
76,67,5,4.82,87.66,0
76,68,13,80.35,19.01,0
76,69,2,75.79,72.13,1
76,70,10,22.85,11.36,0
76,71,4,49.42,68.46,1
76,72,3,26.53,93.01,1
76,73,5,14.19,26.72,1
76,74,8,98.85,93.97,0
76,75,8,71.02,68.24,0
76,76,12,4.19,92.51,0
76,77,4,16.74,97.33,0
76,78,3,14.16,77.69,1
76,79,24,13.38,53.48,0
76,80,28,55.93,76.33,0
76,81,4,53.96,25.75,1
76,82,2,22.48,52.28,1
76,83,21,34.92,66.47,0
76,84,12,68.25,65.32,0
76,85,4,56.90,36.35,1
76,86,9,27.84,40.54,1
76,87,4,27.03,57.28,1
76,88,2,13.88,71.45,1
76,89,3,19.73,84.82,1
76,90,6,97.72,40.75,1
76,91,8,87.06,94.71,1
76,92,4,44.86,17.19,1
76,93,9,95.68,52.11,0
76,94,7,73.21,20.36,1
76,95,9,44.71,77.25,0
76,96,6,84.45,5.10,1
76,97,16,16.70,32.13,0
76,98,2,46.29,46.01,1
76,99,7,53.56,65.74,1
77,0,6,67.90,83.54,1
77,1,13,26.24,29.21,0
77,2,3,92.49,52.86,1
77,3,5,59.45,53.50,1
77,4,5,78.29,37.25,0
77,5,34,43.59,67.12,0
77,6,1,61.11,18.73,1
77,7,7,24.90,31.74,1
77,8,3,62.61,95.70,1
77,9,3,43.17,29.69,1
77,10,3,57.43,97.59,1
77,11,3,99.07,23.83,1
77,12,8,91.48,16.32,1
77,13,4,40.17,75.77,0
77,14,3,1.39,54.06,1
77,15,4,82.90,97.65,0
77,16,7,80.36,58.77,0
77,17,2,82.07,83.66,1
77,18,5,88.90,46.27,1
77,19,5,32.77,89.44,1
77,20,11,86.27,46.87,1
77,21,6,23.32,45.94,0
77,22,4,89.58,37.42,0
77,23,8,8.70,77.59,1
77,24,1,81.32,78.97,1
77,25,6,91.19,61.88,1
77,26,10,68.18,42.24,0
77,27,8,63.91,24.31,1
77,28,3,91.37,13.21,1
77,29,14,14.54,45.97,0
77,30,5,67.39,32.25,1
77,31,13,17.83,55.57,0
77,32,0,92.11,45.15,1
77,33,5,82.71,53.85,1
77,34,18,49.07,35.17,0
77,35,4,69.50,26.36,1
77,36,16,87.58,94.54,0
77,37,7,64.42,58.45,1
77,38,4,24.93,49.82,1
77,39,19,31.70,64.36,0
77,40,4,27.92,31.75,1
77,41,1,71.00,49.58,1
77,42,4,60.02,41.69,1
77,43,2,86.46,24.40,1
77,44,10,90.49,73.47,0
77,45,9,73.50,42.98,1
77,46,3,18.38,30.55,1
77,47,2,5.49,94.98,0
77,48,2,16.92,19.91,1
77,49,28,41.55,51.61,0
77,50,1,12.15,79.53,1
77,51,4,15.00,50.53,1
77,52,8,73.42,10.55,1
77,53,4,76.99,97.01,1
77,54,4,34.41,87.50,1
77,55,5,26.99,61.00,1
77,56,9,45.93,79.38,0
77,57,21,59.42,84.87,0
77,58,7,31.36,1.79,0
77,59,2,53.11,43.34,1
77,60,4,39.23,55.49,1
77,61,13,57.10,70.49,0
77,62,28,24.55,43.91,0
77,63,28,33.70,20.90,0
77,64,17,67.25,55.31,0
77,65,6,74.27,82.30,1
77,66,3,24.27,28.24,1
77,67,5,4.82,87.66,0
77,68,13,80.35,19.01,0
77,69,1,75.79,72.13,1
77,70,10,22.85,11.36,0
77,71,4,49.42,68.46,1
77,72,3,26.53,93.01,1
77,73,5,14.19,26.72,1
77,74,7,98.85,93.97,0
77,75,13,71.02,68.24,0
77,76,21,4.19,92.51,0
77,77,4,16.74,97.33,0
77,78,2,14.16,77.69,1
77,79,24,13.38,53.48,0
77,80,27,55.93,76.33,0
77,81,4,53.96,25.75,1
77,82,1,22.48,52.28,1
77,83,20,34.92,66.47,0
77,84,11,68.25,65.32,0
77,85,3,56.90,36.35,1
77,86,9,27.84,40.54,1
77,87,4,27.03,57.28,1
77,88,2,13.88,71.45,1
77,89,3,19.73,84.82,1
77,90,6,97.72,40.75,1
77,91,8,87.06,94.71,1
77,92,2,44.86,17.19,1
77,93,8,95.68,52.11,0
77,94,7,73.21,20.36,1
77,95,7,44.71,77.25,0
77,96,6,84.45,5.10,1
77,97,15,16.70,32.13,0
77,98,2,46.29,46.01,1
77,99,6,53.56,65.74,1
78,0,6,67.90,83.54,1
78,1,13,26.24,29.21,0
78,2,3,92.49,52.86,1
78,3,5,59.45,53.50,1
78,4,5,78.29,37.25,0
78,5,34,43.59,67.12,0
78,6,1,61.11,18.73,1
78,7,7,24.90,31.74,1
78,8,3,62.61,95.70,1
78,9,3,43.17,29.69,1
78,10,3,57.43,97.59,1
78,11,3,99.07,23.83,1
78,12,8,91.48,16.32,1
78,13,4,40.17,75.77,0
78,14,3,1.39,54.06,1
78,15,2,82.90,97.65,0
78,16,7,80.36,58.77,0
78,17,2,82.07,83.66,1
78,18,4,88.90,46.27,1
78,19,4,32.77,89.44,1
78,20,11,86.27,46.87,1
78,21,6,23.32,45.94,0
78,22,4,89.58,37.42,0
78,23,8,8.70,77.59,1
78,24,2,81.32,78.97,1
78,25,4,91.19,61.88,1
78,26,10,68.18,42.24,0
78,27,7,63.91,24.31,1
78,28,3,91.37,13.21,1
78,29,14,14.54,45.97,0
78,30,6,67.39,32.25,1
78,31,13,17.83,55.57,0
78,32,0,92.11,45.15,1
78,33,5,82.71,53.85,1
78,34,18,49.07,35.17,0
78,35,4,69.50,26.36,1
78,36,15,87.58,94.54,0
78,37,7,64.42,58.45,1
78,38,4,24.93,49.82,1
78,39,19,31.70,64.36,0
78,40,3,27.92,31.75,1
78,41,1,71.00,49.58,1
78,42,5,60.02,41.69,1
78,43,2,86.46,24.40,1
78,44,10,90.49,73.47,0
78,45,9,73.50,42.98,1
78,46,3,18.38,30.55,1
78,47,2,5.49,94.98,0
78,48,2,16.92,19.91,1
78,49,33,41.55,51.61,0
78,50,1,12.15,79.53,1
78,51,4,15.00,50.53,1
78,52,7,73.42,10.55,1
78,53,3,76.99,97.01,1
78,54,4,34.41,87.50,1
78,55,5,26.99,61.00,1
78,56,9,45.93,79.38,0
78,57,18,59.42,84.87,0
78,58,7,31.36,1.79,0
78,59,2,53.11,43.34,1
78,60,4,39.23,55.49,1
78,61,12,57.10,70.49,0
78,62,28,24.55,43.91,0
78,63,28,33.70,20.90,0
78,64,16,67.25,55.31,0
78,65,6,74.27,82.30,1
78,66,4,24.27,28.24,1
78,67,5,4.82,87.66,0
78,68,12,80.35,19.01,0
78,69,1,75.79,72.13,1
78,70,10,22.85,11.36,0
78,71,4,49.42,68.46,1
78,72,3,26.53,93.01,1
78,73,5,14.19,26.72,1
78,74,7,98.85,93.97,0
78,75,13,71.02,68.24,0
78,76,21,4.19,92.51,0
78,77,4,16.74,97.33,0
78,78,1,14.16,77.69,1
78,79,21,13.38,53.48,0
78,80,27,55.93,76.33,0
78,81,3,53.96,25.75,1
78,82,1,22.48,52.28,1
78,83,20,34.92,66.47,0
78,84,10,68.25,65.32,0
78,85,3,56.90,36.35,1
78,86,7,27.84,40.54,1
78,87,4,27.03,57.28,1
78,88,2,13.88,71.45,1
78,89,3,19.73,84.82,1
78,90,6,97.72,40.75,1
78,91,8,87.06,94.71,1
78,92,2,44.86,17.19,1
78,93,7,95.68,52.11,0
78,94,7,73.21,20.36,1
78,95,7,44.71,77.25,0
78,96,7,84.45,5.10,1
78,97,15,16.70,32.13,0
78,98,3,46.29,46.01,1
78,99,5,53.56,65.74,1
79,0,6,67.90,83.54,1
79,1,13,26.24,29.21,0
79,2,4,92.49,52.86,1
79,3,5,59.45,53.50,1
79,4,5,78.29,37.25,0
79,5,32,43.59,67.12,0
79,6,1,61.11,18.73,1
79,7,7,24.90,31.74,1
79,8,3,62.61,95.70,1
79,9,3,43.17,29.69,1
79,10,3,57.43,97.59,1
79,11,3,99.07,23.83,1
79,12,8,91.48,16.32,1
79,13,4,40.17,75.77,0
79,14,3,1.39,54.06,1
79,15,2,82.90,97.65,0
79,16,6,80.36,58.77,0
79,17,1,82.07,83.66,1
79,18,5,88.90,46.27,1
79,19,4,32.77,89.44,1
79,20,11,86.27,46.87,1
79,21,7,23.32,45.94,0
79,22,3,89.58,37.42,0
79,23,8,8.70,77.59,1
79,24,2,81.32,78.97,1
79,25,3,91.19,61.88,1
79,26,10,68.18,42.24,0
79,27,6,63.91,24.31,1
79,28,3,91.37,13.21,1
79,29,14,14.54,45.97,0
79,30,6,67.39,32.25,1
79,31,11,17.83,55.57,0
79,32,0,92.11,45.15,1
79,33,5,82.71,53.85,1
79,34,19,49.07,35.17,0
79,35,4,69.50,26.36,1
79,36,13,87.58,94.54,0
79,37,7,64.42,58.45,1
79,38,4,24.93,49.82,1
79,39,19,31.70,64.36,0
79,40,3,27.92,31.75,1
79,41,1,71.00,49.58,1
79,42,4,60.02,41.69,1
79,43,2,86.46,24.40,1
79,44,10,90.49,73.47,0
79,45,8,73.50,42.98,1
79,46,3,18.38,30.55,1
79,47,2,5.49,94.98,0
79,48,2,16.92,19.91,1
79,49,33,41.55,51.61,0
79,50,1,12.15,79.53,1
79,51,4,15.00,50.53,1
79,52,7,73.42,10.55,1
79,53,3,76.99,97.01,1
79,54,4,34.41,87.50,1
79,55,5,26.99,61.00,1
79,56,9,45.93,79.38,0
79,57,17,59.42,84.87,0
79,58,7,31.36,1.79,0
79,59,1,53.11,43.34,1
79,60,4,39.23,55.49,1
79,61,12,57.10,70.49,0
79,62,28,24.55,43.91,0
79,63,27,33.70,20.90,0
79,64,15,67.25,55.31,0
79,65,6,74.27,82.30,1
79,66,4,24.27,28.24,1
79,67,5,4.82,87.66,0
79,68,11,80.35,19.01,0
79,69,1,75.79,72.13,1
79,70,10,22.85,11.36,0
79,71,5,49.42,68.46,1
79,72,3,26.53,93.01,1
79,73,5,14.19,26.72,1
79,74,7,98.85,93.97,0
79,75,13,71.02,68.24,0
79,76,20,4.19,92.51,0
79,77,4,16.74,97.33,0
79,78,1,14.16,77.69,1
79,79,21,13.38,53.48,0
79,80,27,55.93,76.33,0
79,81,4,53.96,25.75,1
79,82,2,22.48,52.28,1
79,83,20,34.92,66.47,0
79,84,9,68.25,65.32,0
79,85,3,56.90,36.35,1
79,86,5,27.84,40.54,1
79,87,4,27.03,57.28,1
79,88,2,13.88,71.45,1
79,89,3,19.73,84.82,1
79,90,5,97.72,40.75,1
79,91,8,87.06,94.71,1
79,92,2,44.86,17.19,1
79,93,6,95.68,52.11,0
79,94,7,73.21,20.36,1
79,95,7,44.71,77.25,0
79,96,7,84.45,5.10,1
79,97,15,16.70,32.13,0
79,98,2,46.29,46.01,1
79,99,5,53.56,65.74,1
80,0,6,67.90,83.54,1
80,1,13,26.24,29.21,0
80,2,4,92.49,52.86,1
80,3,4,59.45,53.50,1
80,4,4,78.29,37.25,0
80,5,29,43.59,67.12,0
80,6,2,61.11,18.73,1
80,7,7,24.90,31.74,1
80,8,3,62.61,95.70,1
80,9,3,43.17,29.69,1
80,10,3,57.43,97.59,1
80,11,3,99.07,23.83,1
80,12,8,91.48,16.32,1
80,13,4,40.17,75.77,0
80,14,3,1.39,54.06,1
80,15,1,82.90,97.65,0
80,16,6,80.36,58.77,0
80,17,1,82.07,83.66,1
80,18,5,88.90,46.27,1
80,19,4,32.77,89.44,1
80,20,12,86.27,46.87,1
80,21,7,23.32,45.94,0
80,22,3,89.58,37.42,0
80,23,8,8.70,77.59,1
80,24,2,81.32,78.97,1
80,25,3,91.19,61.88,1
80,26,9,68.18,42.24,0
80,27,6,63.91,24.31,1
80,28,4,91.37,13.21,1
80,29,13,14.54,45.97,0
80,30,6,67.39,32.25,1
80,31,12,17.83,55.57,0
80,32,1,92.11,45.15,1
80,33,6,82.71,53.85,1
80,34,17,49.07,35.17,0
80,35,4,69.50,26.36,1
80,36,13,87.58,94.54,0
80,37,7,64.42,58.45,1
80,38,5,24.93,49.82,1
80,39,18,31.70,64.36,0
80,40,3,27.92,31.75,1
80,41,1,71.00,49.58,1
80,42,4,60.02,41.69,1
80,43,3,86.46,24.40,1
80,44,10,90.49,73.47,0
80,45,8,73.50,42.98,1
80,46,3,18.38,30.55,1
80,47,3,5.49,94.98,0
80,48,1,16.92,19.91,1
80,49,31,41.55,51.61,0
80,50,1,12.15,79.53,1
80,51,4,15.00,50.53,1
80,52,6,73.42,10.55,1
80,53,3,76.99,97.01,1
80,54,4,34.41,87.50,1
80,55,5,26.99,61.00,1
80,56,8,45.93,79.38,0
80,57,17,59.42,84.87,0
80,58,7,31.36,1.79,0
80,59,2,53.11,43.34,1
80,60,4,39.23,55.49,1
80,61,12,57.10,70.49,0
80,62,29,24.55,43.91,0
80,63,27,33.70,20.90,0
80,64,14,67.25,55.31,0
80,65,5,74.27,82.30,1
80,66,4,24.27,28.24,1
80,67,5,4.82,87.66,0
80,68,11,80.35,19.01,0
80,69,1,75.79,72.13,1
80,70,7,22.85,11.36,0
80,71,5,49.42,68.46,1
80,72,5,26.53,93.01,1
80,73,4,14.19,26.72,1
80,74,7,98.85,93.97,0
80,75,12,71.02,68.24,0
80,76,19,4.19,92.51,0
80,77,4,16.74,97.33,0
80,78,2,14.16,77.69,1
80,79,21,13.38,53.48,0
80,80,27,55.93,76.33,0
80,81,5,53.96,25.75,1
80,82,3,22.48,52.28,1
80,83,18,34.92,66.47,0
80,84,8,68.25,65.32,0
80,85,3,56.90,36.35,1
80,86,5,27.84,40.54,1
80,87,4,27.03,57.28,1
80,88,2,13.88,71.45,1
80,89,3,19.73,84.82,1
80,90,4,97.72,40.75,1
80,91,7,87.06,94.71,1
80,92,3,44.86,17.19,1
80,93,6,95.68,52.11,0
80,94,7,73.21,20.36,1
80,95,7,44.71,77.25,0
80,96,7,84.45,5.10,1
80,97,15,16.70,32.13,0
80,98,2,46.29,46.01,1
80,99,4,53.56,65.74,1
81,0,5,67.90,83.54,1
81,1,12,26.24,29.21,0
81,2,4,92.49,52.86,1
81,3,4,59.45,53.50,1
